,title_id,title,start_year,rating,votes
308,tt1799669,Inception,2010,5.0,13
309,tt0175880,Magnolia,1999,8.0,308609
310,tt0110443,Major Payne,1995,6.2,35353
311,tt0102492,My Girl,1991,6.9,80167
312,tt0110613,My Girl 2,1994,5.2,19773
313,tt0910936,Pineapple Express,2008,6.9,335485
314,tt0762125,Planet 51,2009,6.0,54911
315,tt5125894,Poms,2019,6.0,6231
316,tt0329575,Seabiscuit,2003,7.3,72544
317,tt0372513,Seabiscuit,2003,8.0,105
318,tt0186566,Space Cowboys,2000,6.5,80757
319,tt0372588,Team America: World Police,2004,7.2,167959
320,tt1878870,The Edge of Seventeen,2016,7.3,123020
321,tt1457765,The Haunting in Connecticut 2: Ghosts of Georgia,2013,5.2,17233
322,tt0102266,The Last Boy Scout,1991,7.0,101990
323,tt0600236,The Last Boy Scout,1991,7.4,31
324,tt1189340,The Lincoln Lawyer,2011,7.3,234516
325,tt7173416,The Lincoln Lawyer,2011,8.6,5
326,tt0480255,The Losers,2010,6.3,100321
327,tt1646146,The Losers,2010,7.0,12
328,tt0361862,The Machinist,2004,7.7,383015
329,tt0113957,The Net,1995,5.9,66386
330,tt0236388,The Original Kings of Comedy,2000,6.7,5804
331,tt1539714,Valentine's Day,2009,8.1,102
332,tt1717479,Valentine's Day,2010,4.5,8
333,tt1581770,Valentine's Day,2010,7.8,335
334,tt0817230,Valentine's Day,2010,5.7,119372
335,tt7371662,The Lost Café,2018,6.7,26
336,tt9742794,The Vault,2021,6.4,23223
337,tt10919290,Centaurworld,2021,7.6,1995
338,tt2993406,Eyes of a Thief,2014,6.6,449
339,tt15139398,I'm Glad I Did,2020,8.4,1409
340,tt14968268,Myth & Mogul: John DeLorean,2021,6.8,1042
341,tt10293938,Outer Banks,2020,7.5,44072
342,tt12110160,Outer Banks,2020,8.3,7
343,tt1320282,Pomegranates and Myrrh,2008,6.3,251
344,tt12808182,The Last Mercenary,2021,5.3,8355
345,tt2662230,Flower Girl,2013,6.0,108
346,tt12929990,Resort to Love,2021,5.7,5660
347,tt14315566,Bartkowiak,2021,5.1,1177
348,tt8258074,Fantastic Fungi,2019,7.4,8211
349,tt14956090,Tattoo Redo,2021,5.9,694
350,tt14417802,The Snitch Cartel: Origins,2021,5.7,185
351,tt2186731,Department,2012,3.2,1052
352,tt13033790,Hostage House,2021,3.9,841
353,tt11860336,Mighty Express,2020,3.6,115
354,tt10895576,Mimi,2021,7.9,37749
355,tt15088754,Plastic Cup Boyz: Laughing My Mask Off!,2021,5.2,39
356,tt8000718,The Operative,2019,5.7,6250
357,tt9045670,The Walking Dead,2018,7.6,14
358,tt9723132,The Walking Dead,2019,7.1,54
359,tt1853728,Django Unchained,2012,8.4,1500727
360,tt13920016,African America,2021,5.2,64
361,tt14961160,Bankrolled,2021,4.0,308
362,tt6402468,Blood Red Sky,2021,6.1,45955
363,tt14163838,Feels Like Ishq,2021,6.4,1542
364,tt13412252,Kingdom: Ashin of the North,2021,7.0,10581
365,tt10826054,Masters of the Universe: Revelation,2021,5.2,26212
366,tt8690776,Sky Rojo,2021,6.5,8627
367,tt6417816,Chhota Bheem And The Broken Amulet,2012,7.7,17
368,tt6418390,Chhota Bheem in African Safari,2015,6.5,12
369,tt10483044,Cousins,2021,6.9,492
370,tt12735338,Words Bubble Up Like Soda Pop,2020,6.8,3484
371,tt13445916,Sanitation Day,2020,3.3,18
372,tt14916746,Sexy Beasts,2021,4.6,1121
373,tt14902484,Too Hot to Handle: Brazil,2021,5.4,455
374,tt12851396,Trollhunters: Rise of the Titans,2021,6.7,4696
375,tt9165740,Milkwater,2020,5.5,184
376,tt9466990,Touch Your Heart,2019,7.7,3147
377,tt13657102,The Tambour of Retribution,2020,6.9,988
378,tt11762434,Cosmic Sin,2021,2.5,12395
379,tt10241024,2 Weeks in Lagos,2019,6.6,35
380,tt14880258,Deep,2021,4.8,1397
381,tt15061770,Johnny Test,2021,6.5,348
382,tt11898920,Naomi Osaka,2021,6.2,1297
383,tt5592248,The Beguiled,2017,6.3,57182
384,tt7249090,The Book of Henry,2017,6.8,10
385,tt4572792,The Book of Henry,2017,6.5,27170
386,tt1325004,The Twilight Saga: Eclipse,2010,5.0,243121
387,tt1259571,The Twilight Saga: New Moon,2009,4.7,281314
388,tt7461016,Twilight,2007,3.6,8
389,tt1196708,Twilight,2008,6.8,62
390,tt1800439,Twilight,2008,5.0,12
391,tt1099212,Twilight,2008,5.3,455196
392,tt1323584,Twilight,2008,7.6,12
393,tt1362140,Twilight,2008,7.4,13
394,tt13606090,A Perfect Fit,2021,5.3,572
