,title_id,title,start_year,rating,votes
255,tt1020109,Locked Up Abroad,2007,8.1,2005
256,tt0765433,Locked Up Abroad,2006,8.4,502
257,tt14701176,The Unthinkable,2021,5.8,83
258,tt0090753,Blue City,1986,4.4,1220
259,tt0331468,Cold Creek Manor,2003,5.0,22706
260,tt1263670,Crazy Heart,2009,7.2,89261
261,tt0099487,Edward Scissorhands,1990,7.9,479658
262,tt0748775,Election,1999,7.4,334
263,tt0126886,Election,1999,7.3,96412
264,tt0106965,Free Willy,1993,6.0,75595
265,tt0113114,Free Willy 2: The Adventure Home,1995,5.0,18401
266,tt0119152,Free Willy 3: The Rescue,1997,4.7,10144
267,tt0087298,Friday the 13th: The Final Chapter,1984,5.9,51443
268,tt0119177,Gattaca,1997,7.8,299476
269,tt0091217,Hoosiers,1986,7.5,46918
270,tt1242432,I Spit on Your Grave,2010,6.2,83224
271,tt0099850,Internal Affairs,1990,6.5,19966
272,tt2245003,Miss You Already,2015,6.8,18752
273,tt3298064,Mommy,2013,3.9,14
274,tt3612616,Mommy,2014,8.0,56136
275,tt4941274,Mommy,2014,6.8,5
276,tt2651158,Much Ado About Nothing,2012,8.0,141
277,tt2094064,Much Ado About Nothing,2012,7.0,16673
278,tt2822024,Much Ado About Nothing,2013,4.5,17
279,tt1598822,New Year's Eve,2011,5.6,85793
280,tt1774084,New Year's Eve,2010,8.1,477
281,tt0070531,Phase IV,1974,6.5,8513
282,tt0822847,Priest,2011,5.7,119571
283,tt0257044,Road to Perdition,2002,7.7,264273
284,tt2872750,Shaun the Sheep Movie,2015,7.3,40397
285,tt1010048,Slumdog Millionaire,2008,8.0,834814
286,tt1291570,Solace,2015,6.4,61412
287,tt4251330,Solace,2015,8.4,934
288,tt4382980,Solace,2015,8.9,11
289,tt1546169,Sucker Punch,2010,8.8,1430
290,tt2360143,Sucker Punch,2011,7.4,55
291,tt1692655,Sucker Punch,2011,7.6,43
292,tt0978764,Sucker Punch,2011,6.0,241494
293,tt1897355,Sucker Punch,2011,5.0,24
294,tt0314353,Tears of the Sun,2003,6.6,121446
295,tt1433822,The Apparition,2012,4.1,19897
296,tt0221218,The Glass House,2001,5.8,36895
297,tt0292407,The Glass House,2001,8.2,204
298,tt2821370,The Interview,2013,8.8,7
299,tt3552864,The Interview,2014,7.8,9
300,tt3243356,The Interview,2013,9.2,14
301,tt3670986,The Interview,2014,5.6,51
302,tt2788710,The Interview,2014,6.5,326655
303,tt0272020,The Last Castle,2001,6.9,78448
304,tt0368008,The Manchurian Candidate,2004,6.6,110299
305,tt0236493,The Mexican,2001,6.1,108019
306,tt0431021,The Possession,2012,5.9,59915
307,tt0074811,The Tenant,1976,7.6,43504
308,tt5991206,The Wedding Plan,2016,6.4,1383
309,tt0443274,Vantage Point,2008,6.6,149853
310,tt0496460,Volcano,1997,6.8,18
311,tt0705981,Volcano,1997,7.7,3387
312,tt0120461,Volcano,1997,5.5,76148
313,tt12851524,Only Murders in the Building,2021,8.1,68174
314,tt14734548,9/11: One Day in America,2021,9.3,2893
315,tt10736580,Spell,2020,5.5,6815
316,tt7643936,Super Shore,2016,4.0,21
317,tt13382698,Trigger Point,2021,4.9,2302
318,tt1156535,Wipeout,2008,6.6,7792
319,tt9588388,Earth Odyssey with Dylan Dreyer,2019,8.1,37
320,tt5498354,Horizon Line,2020,4.8,8851
321,tt10344522,Four Good Days,2020,6.4,6282
322,tt2076822,Chaos Walking,2021,5.7,45037
323,tt14167594,Chaos Walking,2021,8.0,9
324,tt13429362,In the Earth,2021,5.2,7880
325,tt1844624,American Horror Story,2011,8.0,307856
326,tt1486217,Archer,2009,8.6,151288
327,tt6108178,Disobedience,2017,6.6,30350
328,tt5699812,Disobedience,2016,7.7,20
329,tt10283902,Feral State,2020,5.4,2672
330,tt13830296,Love and Monsters,2020,4.7,87
331,tt2222042,Love and Monsters,2020,6.9,122207
332,tt11301420,The Ultimate Surfer,2021,6.0,112
333,tt9270752,The Unusual Suspects,2021,6.7,725
334,tt11801184,The Unusual Suspects,2020,7.9,122
335,tt2125758,Celebrity Wife Swap,2012,4.3,544
336,tt11346322,Gossip,2021,6.4,101
337,tt5212490,The Tick,1994,5.6,6
338,tt0112196,The Tick,1994,7.9,9585
339,tt0411040,Wife Swap,2004,4.5,1871
340,tt0392948,Wife Swap,2003,5.0,281
341,tt11867884,We Broke Up,2021,4.9,1090
342,tt10767066,Blast Beat,2020,5.0,246
343,tt13059918,Bettor Days,2020,7.6,10
344,tt8182570,Unsane,2018,6.5,9
345,tt7153766,Unsane,2018,6.4,45756
346,tt3780132,Bachelor in Paradise,2014,5.1,1727
347,tt6554240,Heels,2021,8.0,6470
348,tt5580266,The Hate U Give,2018,7.4,35705
349,tt0859592,Army Wives,2007,7.3,7746
350,tt2467372,Brooklyn Nine-Nine,2013,8.4,295927
351,tt3172080,Brooklyn Nine-Nine,2013,5.2,11
352,tt5475704,Dream Corp LLC,2016,7.1,961
353,tt10011302,The Emoji Story,2019,5.6,53
354,tt11363282,The Real Housewives of Salt Lake City,2020,5.8,617
355,tt10713340,Held,2020,5.2,2188
356,tt12700630,Homeroom,2020,7.3,42
357,tt13622168,Homeroom,2021,5.3,248
358,tt4419214,Queen Sugar,2016,7.5,5384
359,tt16026156,Superstar,2021,9.3,13
360,tt15250058,Superstar,2021,7.3,45
361,tt6159518,The Force,2017,6.7,703
362,tt6458848,The Force,2017,8.1,216
363,tt4136456,The Virtuoso,2021,4.9,6812
364,tt1618399,The Waiting Room,2012,7.1,851
365,tt1976638,The Waiting Room,2011,7.9,23
366,tt1831811,The Waiting Room,2011,6.9,8
367,tt11815402,Fantasy Island,2020,7.0,10
368,tt0983946,Fantasy Island,2020,4.9,50691
369,tt13784584,Fantasy Island,2021,6.0,3607
370,tt11772196,Fantasy Island,2020,3.7,14
371,tt10066406,Secrets of the Morgue,2018,8.5,86
372,tt13623580,Reservation Dogs,2021,8.0,10900
373,tt12904712,UFO,2020,5.7,11
374,tt14866442,UFO,2021,6.5,1026
375,tt12492302,UFO,2020,7.2,9
376,tt11714912,Madagascar: A Little Wild,2020,5.6,198
377,tt14734578,Obama: In Pursuit of a More Perfect Union,2021,5.8,988
378,tt7693544,The Devil You Know,2018,8.0,268
379,tt8567174,The Devil You Know,2018,7.9,247
380,tt8070872,The Devil You Know,2018,7.7,874
381,tt8143586,The Devil You Know,2018,7.8,259
382,tt6741934,The Devil You Know,2018,9.5,7789
383,tt10810428,The Devil You Know,2019,7.0,703
384,tt3743822,Fear the Walking Dead,2015,6.8,127422
385,tt5084078,Fear the Walking Dead,2015,8.3,87
386,tt14903810,Small Town News: KPVM Pahrump,2021,6.6,258
387,tt0478087,21,2008,6.8,248001
388,tt0389722,30 Days of Night,2007,6.6,175013
389,tt1622547,30 Minutes or Less,2011,6.1,99981
390,tt1213012,Alpha and Omega,2010,5.1,14326
391,tt1676738,Alpha and Omega,2010,8.2,44
392,tt0368578,Are We There Yet?,2005,4.7,31988
393,tt1478964,Attack the Block,2011,6.6,106173
394,tt1504551,Black Swan,2009,7.5,669
395,tt0947798,Black Swan,2010,8.0,748239
396,tt2231874,Every Breath You Take,2021,5.3,5147
397,tt0113071,First Knight,1995,5.9,73009
398,tt1815708,Freelancers,2012,4.6,10252
399,tt0079176,French Postcards,1979,5.8,758
400,tt0893412,From Prada to Nada,2011,5.5,15054
401,tt1320261,Gulliver's Travels,2010,4.9,69281
402,tt7981232,Impossible Builds,2018,7.4,49
403,tt2140033,Jack and Jill,2011,7.9,17
404,tt0810913,Jack and Jill,2011,3.3,83962
405,tt0116778,Kingpin,1996,6.9,83690
406,tt1667353,Mirror Mirror,2012,5.6,87530
407,tt2316881,Mirror Mirror,2012,6.9,10
408,tt2514592,Mud,2012,6.3,64
409,tt1935179,Mud,2012,7.4,178162
410,tt0082782,My Bloody Valentine,1981,6.2,21526
411,tt5336934,Saints & Sinners,2016,7.1,720
412,tt0307453,Shark Tale,2004,6.0,180343
413,tt0457469,Shark Tale,2004,4.7,174
414,tt0094006,Some Kind of Wonderful,1987,7.0,31135
415,tt0112435,The Baby-Sitters Club,1995,5.7,5801
416,tt2118624,The Final Girls,2015,6.5,46267
417,tt0302640,The Hot Chick,2002,5.5,95179
