,Unnamed: 0,title_id,title,start_year,rating,votes,genres
6736,6736,tt5821256,Manolo: The Boy Who Made Shoes for Lizards,2017,6.4,542,"Biography,Documentary,Drama"
6737,6737,tt0178737,Mansfield Park,1999,7.0,23876,"Comedy,Drama,Romance"
6738,6738,tt5569160,Mantostaan,2017,6.2,101,"Drama,History"
6739,6739,tt5046500,Mantra,2017,5.2,211,"Drama,Family"
6740,6740,tt3963816,Marauders,2016,5.5,22218,"Action,Crime,Thriller"
6741,6741,tt6647696,Marching Orders,2017,6.1,256,Documentary
6742,6742,tt10863904,Mark Gatiss: A Study in Sherlock,2016,7.0,12,Documentary
6743,6743,tt6524280,Mars,2017,7.2,124,"Drama,Sci-Fi"
6744,6744,tt0091607,Martial Arts of Shaolin,1986,6.4,2325,"Action,Comedy,Drama"
6745,6745,tt0327036,Martin Lawrence Live: Runteldat,2002,5.3,1731,"Comedy,Documentary"
6746,6746,tt6304018,Martyrs of Marriage,2016,8.3,188,Documentary
6747,6747,tt6336356,Mary and the Witch's Flower,2017,6.8,14173,"Adventure,Animation,Family"
6748,6748,tt5028340,Mary Poppins Returns,2018,6.7,86826,"Adventure,Comedy,Family"
6749,6749,tt9397920,Mary Poppins Returns,2018,7.4,18,Talk-Show
6750,6750,tt0085913,Masoom,1983,8.4,4055,Drama
6751,6751,tt5735464,Master,2016,6.6,2372,"Action,Crime"
6752,6752,tt5632848,Master,2016,6.8,133,"Drama,Mystery,Romance"
6753,6753,tt6759686,Mater,2017,4.6,247,Drama
6754,6754,tt0814209,Matichya Chuli,2006,6.9,118,"Comedy,Drama"
6755,6755,tt1439558,Max Rose,2013,6.1,571,Drama
6756,6756,tt3864758,May We Chat,2014,5.0,317,Drama
6757,6757,tt8888108,May You Prosper,2017,3.4,62,Comedy
6758,6758,tt4375446,Maynard,2017,6.4,38,Documentary
6759,6759,tt0267739,Maza Pati Karodpati,1988,7.3,85,Drama
6760,6760,tt5160928,Mean Dreams,2016,6.3,4561,"Drama,Thriller"
6761,6761,tt0070379,Mean Streets,1973,7.2,108023,"Crime,Drama,Thriller"
6762,6762,tt6400316,Meditation Park,2017,7.1,532,Drama
6763,6763,tt0089574,Medium,1985,6.4,654,"Horror,Mystery,Thriller"
6764,6764,tt6422192,Meet the Trumps: From Immigrant to President,2017,5.0,319,"Biography,Documentary,History"
6765,6765,tt2716758,Mega Food,2013,6.5,64,Documentary
6766,6766,tt2298963,MegaTruckers,2012,7.3,47,Reality-TV
6767,6767,tt7244092,Melle,2017,6.1,74,"Drama,Family,Musical"
6768,6768,tt0323633,Melvin Goes to Dinner,2003,6.7,3072,"Comedy,Drama,Romance"
6769,6769,tt5729348,Memoir of a Murderer,2017,7.2,9426,"Action,Crime,Drama"
6770,6770,tt9235070,Memory Games,2018,6.7,447,Documentary
6771,6771,tt0822154,Men in Black,1997,8.3,71,"Documentary,Short"
6772,6772,tt0119654,Men in Black,1997,7.3,555735,"Action,Adventure,Comedy"
6773,6773,tt0822153,Men in Black II,2002,8.3,72,"Documentary,Short"
6774,6774,tt0120912,Men in Black II,2002,6.1,368224,"Action,Adventure,Comedy"
6775,6775,tt4785662,Menorca,2016,4.3,258,Drama
6776,6776,tt1368116,Merantau,2009,6.7,10850,"Action,Drama"
6777,6777,tt4580372,Merlí,2015,8.6,8302,"Comedy,Drama,Romance"
6778,6778,tt9837502,Merry Men: The Real Yoruba Demons,2018,4.8,133,"Action,Comedy"
6779,6779,tt6964914,Mexico Diseña,2016,5.8,7,"Game-Show,Reality-TV"
6780,6780,tt3321300,MI-5,2015,6.2,22659,"Action,Drama,Thriller"
6781,6781,tt4981636,Middle School: The Worst Years of My Life,2016,6.0,9052,"Animation,Comedy,Family"
6782,6782,tt2649554,Midnight Special,2016,6.6,80403,"Drama,Mystery,Sci-Fi"
6783,6783,tt1627079,Milk,2008,7.7,23,"Fantasy,Short"
6784,6784,tt1362100,Milk,2008,7.4,20,"Drama,Short"
6785,6785,tt1163568,Milk,2008,6.9,17,"Documentary,History"
6786,6786,tt1013753,Milk,2008,7.5,171820,"Biography,Crime,Drama"
6787,6787,tt4290756,Minute to Win It,2013,7.5,6,Game-Show
6788,6788,tt3099134,Minute to Win It,2013,5.5,24,Game-Show
6789,6789,tt2277543,Minute to Win It,2012,6.8,6,Game-Show
6790,6790,tt1927905,Miracle,2003,7.2,10,"Action,Adventure,Animation"
6791,6791,tt0349825,Miracle,2004,7.4,54054,"Biography,Drama,History"
6792,6792,tt1667353,Mirror Mirror,2012,5.6,87530,"Adventure,Comedy,Drama"
6793,6793,tt2316881,Mirror Mirror,2012,6.9,10,"Drama,Short"
6794,6794,tt3689910,Miss Hokusai,2015,6.7,3227,"Animation,Biography,Drama"
6795,6795,tt2298738,Miss Julie,2013,4.3,154,"Drama,Romance"
6796,6796,tt2667960,Miss Julie,2014,5.5,5648,"Drama,Romance"
6797,6797,tt7281126,Miss Me This Christmas,2017,4.3,503,"Comedy,Romance"
6798,6798,tt1784538,Miss Representation,2011,7.5,3762,Documentary
6799,6799,tt4935480,Miss Sharon Jones!,2015,7.3,638,"Documentary,Music"
6800,6800,tt2693580,Miss Stevens,2016,6.5,7021,"Comedy,Drama"
6801,6801,tt5959952,Mission Control: The Unsung Heroes of Apollo,2017,7.5,1635,"Documentary,History"
6802,6802,tt7515456,Mission of Honor,2018,5.9,4873,"Action,Drama,War"
6803,6803,tt2349144,Mississippi Grind,2015,6.4,23200,"Comedy,Drama"
6804,6804,tt5343678,Moh Maya Money,2016,5.7,430,"Crime,Drama,Thriller"
6805,6805,tt5189828,Mohawk,2017,4.7,1557,"Action,Drama,History"
6806,6806,tt2322517,Mojave,2015,5.2,4984,"Drama,Thriller"
6807,6807,tt10327136,Mokalik (Mechanic),2019,6.2,149,"Comedy,Drama"
6808,6808,tt7798320,Molly's Game,2017,7.2,11,"Comedy,Talk-Show"
6809,6809,tt4209788,Molly's Game,2017,7.4,167120,"Biography,Crime,Drama"
6810,6810,tt8814520,Momo Salon,2014,6.3,25,"Comedy,Romance"
6811,6811,tt0304415,Mona Lisa Smile,2003,6.5,81968,Drama
6812,6812,tt4425564,Money,2015,6.9,38,"Comedy,Documentary,Drama"
6813,6813,tt5804976,Money,2016,8.1,281,"Comedy,History,News"
6814,6814,tt4715356,Money,2016,5.5,3133,"Crime,Mystery,Thriller"
6815,6815,tt6612712,Money,2016,6.9,17,"Comedy,Game-Show,Talk-Show"
6816,6816,tt11942952,Money for Nothing,2015,6.0,45,Reality-TV
6817,6817,tt0119695,Money Talks,1997,6.1,29455,"Action,Comedy,Crime"
6818,6818,tt3723820,Monkey Planet,2014,8.6,99,Documentary
6819,6819,tt4820278,Monkey Up,2016,3.7,397,"Comedy,Family,Fantasy"
6820,6820,tt6572702,Monster Family,2017,4.8,4818,"Animation,Comedy,Family"
6821,6821,tt4779496,"Monster High: Boo York, Boo York",2015,6.4,861,"Animation,Fantasy"
6822,6822,tt2395337,Monster High: Escape from Skull Shores,2012,6.6,594,Animation
6823,6823,tt3824344,Monster High: Freaky Fusion,2014,6.5,703,Animation
6824,6824,tt2650548,Monster High: Friday Night Frights,2012,6.7,676,"Animation,Short"
6825,6825,tt3565904,"Monster High: Frights, Camera, Action!",2014,6.5,736,Animation
6826,6826,tt5475710,Monster High: Great Scarrier Reef,2016,5.8,482,"Animation,Fantasy"
6827,6827,tt4137924,Monster High: Haunted,2015,6.1,669,"Animation,Family"
6828,6828,tt1789846,Monster High: New Ghoul at School,2010,6.8,561,"Animation,Fantasy"
6829,6829,tt3611432,"Monster High: Scaris, City of Frights",2013,6.7,587,Animation
6830,6830,tt2168938,Monster High: Why Do Ghouls Fall in Love?,2012,6.7,807,"Animation,Romance"
6831,6831,tt2289057,Monster Math Squad,2012,6.0,40,Animation
6832,6832,tt0369735,Monster-in-Law,2005,5.5,61028,"Comedy,Romance"
6833,6833,tt9348438,Monty Don's French Gardens,2013,7.9,201,Documentary
6834,6834,tt2078263,Monty Don's Italian Gardens,2011,8.4,262,Documentary
6835,6835,tt1182345,Moon,2009,7.8,354711,"Drama,Mystery,Sci-Fi"
6836,6836,tt7245040,Moonlight,2016,7.0,6,"Comedy,Talk-Show"
6837,6837,tt4975722,Moonlight,2016,7.4,301420,Drama
6838,6838,tt2718440,Moonwalkers,2015,6.1,9191,"Action,Comedy"
6839,6839,tt3652862,Morris from America,2016,6.2,5344,"Comedy,Drama,Romance"
6840,6840,tt2281365,Mortified Nation,2013,7.3,998,Documentary
6841,6841,tt2327425,Morya,2011,6.9,113,Drama
6842,6842,tt1904971,Morya,2011,8.7,11,"Drama,Short"
6843,6843,tt6278732,Motu Patlu: King of Kings,2016,6.5,161,"Adventure,Animation,Comedy"
6844,6844,tt5799604,Mountain,2016,9.1,15,Short
6845,6845,tt4907864,Mountain,2016,6.1,168,Drama
6846,6846,tt7805968,Mountain,2017,7.6,209,Documentary
6847,6847,tt6203570,Mountain,2017,7.2,4079,Documentary
6848,6848,tt1333125,Movie 43,2013,4.3,105050,Comedy
6849,6849,tt4196848,Mr. Church,2016,7.6,28485,"Comedy,Drama"
6850,6850,tt0366951,Mr. Deeds,2002,6.7,21,Comedy
6851,6851,tt0280590,Mr. Deeds,2002,5.8,143531,"Comedy,Romance"
6852,6852,tt3412684,Mr. Gaga: A True Story of Love and Dance,2015,7.5,912,"Biography,Documentary"
6853,6853,tt0350079,Mr. Virgin,1984,5.5,108,"Comedy,Drama,Romance"
6854,6854,tt0419984,Mr. Woodcock,2007,5.2,36044,"Comedy,Romance,Sport"
6855,6855,tt2493390,Ms. Mammy,2012,4.6,373,"Comedy,Family,Romance"
6856,6856,tt2514592,Mud,2012,6.3,64,Drama
6857,6857,tt1935179,Mud,2012,7.4,178162,Drama
6858,6858,tt0418362,Mujhse Shaadi Karogi,2004,6.7,15449,"Comedy,Romance"
6859,6859,tt3858372,Mune: Guardian of the Moon,2014,7.1,7262,"Adventure,Animation,Comedy"
6860,6860,tt3615012,Muppets Most Wanted,2014,5.0,9,"Comedy,Short"
6861,6861,tt2281587,Muppets Most Wanted,2014,6.4,34358,"Adventure,Comedy,Crime"
6862,6862,tt0878695,Murder Party,2007,5.8,11537,"Comedy,Horror"
6863,6863,tt6059970,Murderous Affairs,2016,6.5,227,Crime
6864,6864,tt5538568,My Entire High School Sinking Into the Sea,2016,6.1,1172,"Action,Animation,Comedy"
6865,6865,tt3202940,My Ex-Ex,2015,4.5,316,"Comedy,Romance"
6866,6866,tt9020426,My Hotter Half,2017,4.1,214,Reality-TV
6867,6867,tt2321405,My Life as a Zucchini,2016,7.7,24902,"Animation,Comedy,Drama"
6868,6868,tt5111874,My Scientology Movie,2015,6.6,12884,Documentary
6869,6869,tt1186503,My Sister's Keeper,2009,7.7,71,"Crime,Drama,Fantasy"
6870,6870,tt1078588,My Sister's Keeper,2009,7.3,93182,"Drama,Family"
6871,6871,tt4842406,My Tattoo Addiction,2012,3.8,12,Documentary
6872,6872,tt2449180,My True Friend,2012,6.3,367,Action
6873,6873,tt1655420,My Week with Marilyn,2011,6.9,86705,"Biography,Drama"
6874,6874,tt7160842,Mythily Veendum Varunnu,2017,2.3,53,Horror
6875,6875,tt0457510,Nacho Libre,2006,5.8,87081,"Comedy,Family,Sport"
6876,6876,tt4695098,Nails,2017,4.7,2561,"Horror,Mystery"
6877,6877,tt5430840,Nails,2016,6.7,9,"Comedy,Crime"
6878,6878,tt5709762,Naledi: A Baby Elephant's Tale,2016,7.6,399,Documentary
6879,6879,tt0084385,Namak Halaal,1982,7.2,2605,"Action,Comedy,Drama"
6880,6880,tt3752896,Namour,2016,6.6,49,Drama
6881,6881,tt7160286,Natalia Valdebenito: Gritona,2017,5.7,88,Comedy
6882,6882,tt5525310,National Bird,2016,7.0,693,Documentary
6883,6883,tt4493490,National Parks Adventure,2015,6.3,217,Documentary
6884,6884,tt5568164,National Parks Adventure,2016,6.9,986,"Documentary,Short"
6885,6885,tt0368891,National Treasure,2004,6.9,326805,"Action,Adventure,Mystery"
6886,6886,tt3671086,Natural Born Pranksters,2016,3.5,3723,Comedy
6887,6887,tt4698584,Neruda,2016,6.8,10335,"Biography,Crime,Drama"
6888,6888,tt6529772,Never Heard,2018,5.4,506,"Drama,Family"
6889,6889,tt0363282,New York Minute,2004,4.9,23393,"Comedy,Crime,Family"
6890,6890,tt0439263,New York Minute,2004,6.6,32,"Short,Thriller"
6891,6891,tt5278578,Newtown,2016,6.9,1690,"Documentary,History"
6892,6892,tt0435705,Next,2007,6.2,157622,"Action,Sci-Fi,Thriller"
6893,6893,tt1161789,Next,2007,7.5,9,"Adult,Comedy,Romance"
6894,6894,tt5159408,Nibunan,2017,6.5,981,"Action,Crime,Thriller"
6895,6895,tt7184124,Night Comes On,2018,6.7,988,Drama
6896,6896,tt2409710,Night Moves,2012,1.0,47,Animation
6897,6897,tt2043933,Night Moves,2013,6.0,15706,"Drama,Thriller"
6898,6898,tt7229492,Nightcrawler,2014,6.7,8,"Comedy,Talk-Show"
6899,6899,tt2872718,Nightcrawler,2014,7.8,526544,"Crime,Drama,Thriller"
6900,6900,tt0956038,Nights in Rodanthe,2008,6.0,25010,"Drama,Romance"
6901,6901,tt2787558,Ninja Hattori,1981,7.1,1039,"Action,Animation,Comedy"
6902,6902,tt0127388,Ninja Turtles: The Next Mutation,1997,4.2,1554,"Action,Adventure,Comedy"
6903,6903,tt1230495,No Entry,2004,7.9,247,"Animation,Drama,Horror"
6904,6904,tt0451833,No Entry,2005,6.6,11889,"Comedy,Drama,Musical"
6905,6905,tt4060006,No Estoy Loca,2018,5.8,929,"Comedy,Drama"
6906,6906,tt0481141,No Reservations,2007,6.3,74771,"Comedy,Drama,Romance"
6907,6907,tt4591834,Nobel,2016,8.0,6395,"Drama,Thriller,War"
6908,6908,tt9434836,Norm of the North: Family Vacation,2020,2.8,277,"Adventure,Animation,Comedy"
6909,6909,tt7913394,Norm of the North: Keys to the Kingdom,2018,2.9,835,"Adventure,Animation,Comedy"
6910,6910,tt9428190,Norm of the North: King Sized Adventure,2019,3.3,451,"Adventure,Animation,Comedy"
6911,6911,tt0417349,North & South,2004,8.6,32229,"Drama,Romance"
6912,6912,tt5839110,Not Alone,2016,5.6,48,Horror
6913,6913,tt6675592,Not Alone,2017,7.5,7,"Documentary,Short"
6914,6914,tt5781440,Not Alone,2017,7.1,40,"Crime,Drama,Thriller"
6915,6915,tt6080158,Not Alone,2016,6.1,192,Documentary
6916,6916,tt3266284,November Criminals,2017,5.3,9003,"Crime,Drama,Mystery"
6917,6917,tt0872563,Now and Then,1995,7.2,25,"Crime,Drama"
6918,6918,tt0114011,Now and Then,1995,6.7,29643,"Comedy,Drama,Romance"
6919,6919,tt3807496,Now More Than Ever: The History of Chicago,2016,7.0,644,"Biography,Documentary,History"
6920,6920,tt1266029,Nowhere Boy,2009,7.1,36741,"Biography,Drama,Music"
6921,6921,tt8918278,Nuestra Lucha Libre,2018,7.5,30,Documentary
6922,6922,tt1921040,Numbered,2012,7.2,351,"Documentary,History"
6923,6923,tt6264964,Nurses Who Kill,2016,5.8,253,"Crime,Documentary"
6924,6924,tt5213534,Oasis: Supersonic,2016,7.8,11541,"Biography,Documentary,Music"
6925,6925,tt2910274,Obvious Child,2014,6.7,25183,"Comedy,Drama,Romance"
6926,6926,tt6774786,Occupation,2018,4.7,18490,"Action,Drama,Sci-Fi"
6927,6927,tt0496806,Ocean's Thirteen,2007,6.9,341710,"Crime,Thriller"
6928,6928,tt0349903,Ocean's Twelve,2004,6.4,383941,"Crime,Thriller"
6929,6929,tt7989818,OCTB,2017,7.0,170,"Crime,Drama"
6930,6930,tt3500544,Off Course,2015,5.8,5171,Comedy
6931,6931,tt4439102,Officer Downe,2016,4.2,2083,"Action,Comedy,Sci-Fi"
6932,6932,tt3144632,Oh No! It's an Alien Invasion,2013,2.7,173,"Animation,Sci-Fi"
6933,6933,tt6508486,Oklahoma City,2017,8.1,129,"Biography,Documentary,History"
6934,6934,tt6333090,Oklahoma City,2017,7.4,2773,"Crime,Documentary,History"
6935,6935,tt0086047,On the Wrong Track,1983,5.4,136,"Action,Drama"
6936,6936,tt4444956,Once Upon a Time in London,2019,5.5,8535,"Crime,History"
6937,6937,tt3375484,One Day,2015,9.2,88,"Drama,Family,Romance"
6938,6938,tt6168298,One Day,2016,7.7,2451,"Drama,Romance"
6939,6939,tt2515086,One Direction: This Is Us,2013,4.1,24346,"Documentary,Music"
6940,6940,tt6484956,One Heart: The A.R. Rahman Concert Film,2017,8.5,252,"Documentary,Music"
6941,6941,tt5327410,One Last Thing,2018,6.3,532,Drama
6942,6942,tt8168760,One Last Thing,2018,9.8,5,"Crime,Short"
6943,6943,tt5786912,One Night Stand,2016,7.0,9,"Drama,Short"
6944,6944,tt5358948,One Night Stand,2016,3.1,1297,"Drama,Romance"
6945,6945,tt7651892,One Strange Rock,2018,8.7,7801,Documentary
6946,6946,tt1602613,Only God Forgives,2013,5.7,112023,"Action,Crime,Drama"
6947,6947,tt3587396,Only the Dead,2015,7.6,3334,"Biography,Documentary,History"
6948,6948,tt0884330,Open Season,2006,6.8,101,"Action,Adventure,Animation"
6949,6949,tt0400717,Open Season,2006,6.1,94914,"Adventure,Animation,Comedy"
6950,6950,tt6044910,Operation Mekong,2016,6.5,4762,"Action,Adventure,Crime"
6951,6951,tt7983794,Operation Odessa,2018,7.7,6463,"Crime,Documentary"
6952,6952,tt3211128,Operation Proposal,2012,6.8,145,"Comedy,Fantasy,Romance"
6953,6953,tt6878882,Operation Red Sea,2018,6.6,7129,"Action,Drama,Thriller"
6954,6954,tt4795680,Operator,2015,7.4,241,"Drama,Short"
6955,6955,tt3849692,Operator,2015,4.3,2114,"Action,Thriller"
6956,6956,tt5052524,Operator,2016,6.0,2012,"Comedy,Drama"
6957,6957,tt4693358,OtherLife,2017,6.2,15762,"Crime,Drama,Mystery"
6958,6958,tt4625196,Ottaal,2014,8.2,661,Drama
6959,6959,tt10095336,Our Godfather,2019,6.8,1581,"Crime,Documentary,History"
6960,6960,tt7797250,Our House,2017,6.1,237,"Drama,Mystery"
6961,6961,tt2018069,Our House,2018,5.3,8342,"Drama,Horror,Mystery"
6962,6962,tt7013194,Our Shining Days,2017,6.7,692,"Drama,Music"
6963,6963,tt2445568,Outlawed,2018,4.7,3033,Action
6964,6964,tt0449629,P,2005,5.0,1247,"Drama,Horror"
6965,6965,tt3255586,P Se PM Tak,2015,3.9,91,"Comedy,Drama"
6966,6966,tt6403002,P. King Duckling,2016,5.8,33,"Animation,Family"
6967,6967,tt0431308,P.S. I Love You,2007,7.0,208653,"Comedy,Drama,Romance"
6968,6968,tt6283542,Pacific Heat,2016,5.7,1143,"Action,Animation,Comedy"
6969,6969,tt0259484,Paid in Full,2002,7.0,12454,"Action,Crime,Drama"
6970,6970,tt4165062,Paint It Black,2015,7.7,207,"Action,Crime,Drama"
6971,6971,tt4427940,Paint It Black,2015,7.2,2876,"Drama,Fantasy,Horror"
6972,6972,tt4791678,Paint It Black,2015,8.2,46,"Action,Adventure,Animation"
6973,6973,tt1472460,Paint It Black,2016,5.6,755,Drama
6974,6974,tt0095937,Painted Faces,1988,7.2,507,Drama
6975,6975,tt3669520,Palio,2015,7.3,711,"Documentary,Drama,Sport"
6976,6976,tt3202202,Palm Trees in the Snow,2015,7.3,11764,"Drama,Romance"
6977,6977,tt0258000,Panic Room,2002,6.8,276739,"Crime,Drama,Thriller"
6978,6978,tt0395701,Papa the Great,2000,5.4,81,Family
6979,6979,tt6212136,Paper Year,2018,5.2,760,"Drama,Romance"
6980,6980,tt1179904,Paranormal Activity,2007,6.3,235689,"Horror,Mystery"
6981,6981,tt4355188,Paranormal Survivor,2015,6.2,616,"Documentary,Horror"
6982,6982,tt0119861,Pardes,1997,6.9,14723,"Drama,Musical,Romance"
6983,6983,tt0100332,Paris Is Burning,1990,8.1,15034,Documentary
6984,6984,tt5162742,Parks and Recreation,2015,8.2,8,"Adventure,Animation,Comedy"
6985,6985,tt0105104,Passenger 57,1992,5.9,47869,"Action,Crime,Thriller"
6986,6986,tt1535467,Patiala House,2011,5.6,9085,"Drama,Sport"
6987,6987,tt4083682,Patient Seventeen,2017,3.6,694,"Documentary,Mystery"
6988,6988,tt0105112,Patriot Games,1992,6.8,111169,"Action,Thriller"
6989,6989,tt1114740,Paul Blart: Mall Cop,2009,5.2,109547,"Action,Comedy,Crime"
6990,6990,tt6405694,Paulettante Veedu,2016,4.5,10,Drama
6991,6991,tt1492088,Pawn Stars,2009,7.2,16612,"Comedy,Reality-TV"
6992,6992,tt1176961,Paying Guests,2009,4.3,542,"Comedy,Drama"
6993,6993,tt2776344,Pee Mak,2013,7.2,5670,"Comedy,Horror,Romance"
6994,6994,tt6667326,Pekak,2016,5.2,5,"Drama,Short"
6995,6995,tt4810104,Pekak,2015,6.3,129,Drama
6996,6996,tt0472160,Penelope,2006,6.7,63072,"Comedy,Fantasy,Romance"
6997,6997,tt4696310,People You May Know,2016,5.6,955,"Comedy,Drama"
6998,6998,tt3240796,People You May Know,2016,6.8,6,"Drama,Short"
6999,6999,tt6854248,Perfect Bid: The Contestant Who Knew Too Much,2017,6.5,2609,"Documentary,History"
7000,7000,tt0457433,Perfect Stranger,2007,5.7,47910,"Crime,Mystery,Thriller"
7001,7001,tt4714782,Personal Shopper,2016,6.1,39844,"Mystery,Thriller"
7002,7002,tt5535814,Peter and the Farm,2016,7.1,784,Documentary
7003,7003,tt5117670,Peter Rabbit,2018,6.5,42205,"Adventure,Comedy,Crime"
7004,7004,tt8338746,Phamous,2018,3.8,320,"Comedy,Crime,Drama"
7005,7005,tt1856057,Phantom Boy,2015,6.6,1537,"Action,Adventure,Animation"
7006,7006,tt0107818,Philadelphia,1993,7.7,238636,Drama
7007,7007,tt1521846,Phobia 2,2009,6.6,2588,"Comedy,Fantasy,Horror"
7008,7008,tt2198109,Phone Swap,2012,6.2,173,"Comedy,Romance"
7009,7009,tt6941560,Phullu,2017,6.0,205,"Comedy,Drama"
7010,7010,tt5644050,Pick of the Litter,2018,7.5,1516,Documentary
7011,7011,tt7031338,Pierre Jackson,2018,6.6,81,Romance
7012,7012,tt7734662,Pimpal,2017,7.5,177,Drama
7013,7013,tt0305455,Pitaah,2002,6.4,716,"Action,Drama"
7014,7014,tt5491994,Planet Earth II,2016,9.5,133158,Documentary
7015,7015,tt1483025,Planet Hulk,2010,6.7,13110,"Action,Adventure,Animation"
7016,7016,tt4680196,Planetarium,2016,4.6,3390,"Drama,Fantasy,Mystery"
7017,7017,tt0091763,Platoon,1986,8.1,407851,"Drama,War"
7018,7018,tt0081344,Playing for Time,1980,7.3,2742,"Drama,Music"
7019,7019,tt7419468,Playing Hard,2018,6.4,953,Drama
7020,7020,tt7655524,Playing Hard,2018,6.0,448,Documentary
7021,7021,tt9269564,Playing Hard,2018,7.0,7,"Animation,Comedy"
7022,7022,tt6915100,Pope Francis: A Man of His Word,2018,6.4,2251,"Biography,Documentary"
7023,7023,tt0081353,Popeye,1980,5.3,31794,"Adventure,Comedy,Family"
7024,7024,tt4446472,Porto,2016,6.0,2103,"Drama,Romance"
7025,7025,tt6280608,Postcards from London,2018,5.1,1163,Drama
7026,7026,tt1739744,Powder,2010,8.6,760,"Crime,Thriller"
7027,7027,tt3521854,Power Rangers Dino Charge,2015,6.3,1357,"Action,Adventure,Family"
7028,7028,tt0120575,Power Rangers in Space,1998,7.2,3226,"Action,Adventure,Family"
7029,7029,tt1121628,Power Rangers Jungle Fury,2008,6.5,1765,"Action,Adventure,Drama"
7030,7030,tt0950710,Power Rangers Lightspeed Rescue,2000,7.6,87,Fantasy
7031,7031,tt0212686,Power Rangers Lightspeed Rescue,2000,6.4,1926,"Action,Adventure,Drama"
7032,7032,tt0246867,Power Rangers Lightspeed Rescue,2000,6.5,117,Action
7033,7033,tt0175059,Power Rangers Lost Galaxy,1999,6.8,2377,"Action,Adventure,Family"
7034,7034,tt0451469,Power Rangers Mystic Force,2006,6.6,2678,"Action,Adventure,Family"
7035,7035,tt0312189,Power Rangers Ninja Storm,2003,6.3,2580,"Action,Adventure,Family"
7036,7036,tt0784920,Power Rangers Operation Overdrive,2007,5.4,1413,"Action,Adventure,Sci-Fi"
7037,7037,tt0414762,Power Rangers S.P.D.,2005,6.6,3112,"Action,Adventure,Sci-Fi"
7038,7038,tt0485972,Power Rangers S.P.D.,2005,7.3,47,Action
7039,7039,tt1959512,Power Rangers Samurai,2011,7.0,28,"Action,Adventure,Fantasy"
7040,7040,tt1704503,Power Rangers Samurai,2011,4.8,2270,"Action,Adventure,Comedy"
7041,7041,tt3687236,Power Rangers Super Megaforce,2014,5.8,34,Action
7042,7042,tt2457166,Power Rangers Super Samurai,2012,6.9,30,"Action,Adventure,Fantasy"
7043,7043,tt0277249,Power Rangers Time Force,2001,6.9,85,"Action,Adventure,Sci-Fi"
7044,7044,tt0256278,Power Rangers Time Force,2001,6.9,2415,"Action,Adventure,Crime"
7045,7045,tt0118436,Power Rangers Turbo,1997,5.5,2404,"Action,Adventure,Family"
7046,7046,tt0326000,Power Rangers Wild Force,2002,7.1,47,Action
7047,7047,tt0287871,Power Rangers Wild Force,2002,6.1,2434,"Action,Adventure,Drama"
7048,7048,tt0115319,Power Rangers Zeo,1996,6.4,2736,"Action,Adventure,Family"
7049,7049,tt2401719,Prague,2013,5.5,372,"Horror,Mystery,Romance"
7050,7050,tt2215526,Prague,2012,7.6,37,"Adventure,Documentary,Reality-TV"
7051,7051,tt2878406,Premachi Goshta,2013,7.2,344,Romance
7052,7052,tt4505666,Prescription Thugs,2015,6.9,2132,Documentary
7053,7053,tt0117381,Primal Fear,1996,7.7,209073,"Crime,Drama,Mystery"
7054,7054,tt0087960,Prince Charming,1984,5.4,133,"Comedy,Romance"
7055,7055,tt6053440,Princess Cyd,2017,6.7,3981,"Drama,Romance"
7056,7056,tt7465722,Psiconautas,2016,6.8,149,Comedy
7057,7057,tt0110912,Pulp Fiction,1994,8.9,1990196,"Crime,Drama"
7058,7058,tt3607198,Punjab 1984,2014,8.3,2149,"Drama,Family,History"
7059,7059,tt1921070,Pusher,2012,5.5,4816,"Crime,Thriller"
7060,7060,tt1926313,Pyaar Ka Punchnama,2011,7.6,21436,"Comedy,Drama,Romance"
7061,7061,tt4499570,Pyaar Tune Kya Kiya,2014,7.3,75,Drama
7062,7062,tt10254986,Q Ball,2019,6.8,644,"Documentary,Sport"
7063,7063,tt1139644,Quantum of Solace,2008,6.7,9366,"Action,Adventure,Thriller"
7064,7064,tt0830515,Quantum of Solace,2008,6.6,442642,"Action,Adventure,Thriller"
7065,7065,tt1837636,Queen of the Desert,2015,5.7,11448,"Adventure,Biography,Drama"
7066,7066,tt3002496,Rab Se Sohna Isshq,2012,7.2,30,Drama
7067,7067,tt1481467,Race to Witch Mountain,2009,8.1,9,"Comedy,Family,Short"
7068,7068,tt1075417,Race to Witch Mountain,2009,5.7,59486,"Action,Adventure,Family"
7069,7069,tt1084950,Rachel Getting Married,2008,6.7,49155,"Drama,Romance"
7070,7070,tt0081398,Raging Bull,1980,8.2,347074,"Biography,Drama,Sport"
7071,7071,tt3337550,Rahasya,2015,7.6,4874,"Mystery,Thriller"
7072,7072,tt3551954,Raiders!: The Story of the Greatest Fan Film Ever Made,2015,6.9,2185,Documentary
7073,7073,tt4687848,Railroad Tigers,2016,5.7,4423,"Action,Adventure,Comedy"
7074,7074,tt0117437,Raja Hindustani,1996,6.1,7685,"Action,Comedy,Drama"
7075,7075,tt0072064,Rajnigandha,1974,7.3,736,"Drama,Romance"
7076,7076,tt0152139,Ram Teri Ganga Maili,1985,6.5,1018,"Drama,Musical,Romance"
7077,7077,tt6850964,Ramayan,2012,7.7,98,History
7078,7078,tt6720618,Ramen Shop,2018,6.7,2048,Drama
