,tconst,ordering,nconst,category,job,characters
39331954,tt5583512,8,nm5628646,actor,\N,"[""Constable Derek Fox"",""Constable Fox"",""Constable K. Fox""]"
39331955,tt5583512,9,nm2082530,actress,\N,"[""Kelly Cardinal""]"
40160751,tt5918982,10,nm1546919,composer,\N,\N
40160752,tt5918982,1,nm2057859,actress,\N,"[""Tasya Vos""]"
40160753,tt5918982,2,nm3571592,actor,\N,"[""Colin Tate""]"
40160754,tt5918982,3,nm0000492,actress,\N,"[""Girder""]"
40160755,tt5918982,4,nm1160472,actor,\N,"[""Michael Vos""]"
40160756,tt5918982,5,nm0188722,director,\N,\N
40160757,tt5918982,6,nm4350218,producer,producer,\N
40160758,tt5918982,7,nm0275651,producer,producer,\N
40160759,tt5918982,8,nm2844322,producer,producer,\N
40160760,tt5918982,9,nm0823288,producer,producer,\N
40675373,tt6128254,10,nm0055499,actress,\N,"[""Anita Jones""]"
40675374,tt6128254,1,nm0751518,actor,\N,"[""Sean 'Dud' Dudley""]"
40675375,tt6128254,2,nm0421116,actor,\N,"[""Ernie Fontaine""]"
40675376,tt6128254,3,nm3250161,actress,\N,"[""Liz Dudley""]"
40675377,tt6128254,4,nm0256599,actress,\N,"[""Connie Clark""]"
40675378,tt6128254,5,nm8492187,writer,created by,\N
40675379,tt6128254,6,nm0664727,actor,\N,"[""Blaise St. John""]"
40675380,tt6128254,7,nm0469503,actor,\N,"[""Scott Miller""]"
40675381,tt6128254,8,nm1157209,actor,\N,"[""Big Ben Peters""]"
40675382,tt6128254,9,nm1281943,actor,\N,"[""Gil Sandoval""]"
40861248,tt6205872,10,nm2397168,producer,producer,\N
40861249,tt6205872,1,nm3747611,actress,\N,"[""Lily""]"
40861250,tt6205872,2,nm8821143,actress,\N,"[""Em""]"
40861251,tt6205872,3,nm4025229,actress,\N,"[""Sarah""]"
40861252,tt6205872,4,nm6341515,actress,\N,"[""Bex""]"
40861253,tt6205872,5,nm0506094,director,\N,\N
40861254,tt6205872,6,nm1209773,producer,producer,\N
40861255,tt6205872,7,nm0317943,producer,producer,\N
40861256,tt6205872,8,nm3951426,producer,producer,\N
40861257,tt6205872,9,nm0275286,producer,producer,\N
40897152,tt6220752,10,nm4906419,cinematographer,\N,\N
40897153,tt6220752,1,nm4908979,actor,\N,"[""Justin""]"
40897154,tt6220752,2,nm1850901,actor,\N,"[""Ethan""]"
40897155,tt6220752,3,nm5345928,actor,\N,"[""David""]"
40897156,tt6220752,4,nm3434373,actor,\N,"[""Max""]"
40897157,tt6220752,5,nm6319750,director,\N,\N
40897158,tt6220752,6,nm5042052,producer,producer,\N
40897159,tt6220752,7,nm7543013,producer,producer,\N
40897160,tt6220752,8,nm5546430,producer,producer,\N
40897161,tt6220752,9,nm2911071,composer,\N,\N
41094892,tt6301452,1,nm5331606,actress,\N,"[""Rachel Hopkins""]"
41094893,tt6301452,2,nm8016187,actress,\N,"[""Agnes Fairbairn""]"
41094894,tt6301452,3,nm3159714,actor,\N,"[""Matt Hopkins""]"
41094895,tt6301452,4,nm5559116,actor,\N,"[""Bob Fairbairn""]"
41094896,tt6301452,5,nm3292176,producer,producer,\N
41094897,tt6301452,6,nm3188191,composer,\N,\N
41094898,tt6301452,7,nm1427927,cinematographer,\N,\N
41094899,tt6301452,8,nm3183623,editor,\N,\N
41100465,tt6304046,10,nm1256846,editor,\N,\N
41100466,tt6304046,1,nm4888033,actress,\N,"[""Thelma""]"
41100467,tt6304046,2,nm8311678,actress,\N,"[""Anja""]"
41100468,tt6304046,3,nm0706152,actor,\N,"[""Trond""]"
41100469,tt6304046,4,nm2717241,actress,\N,"[""Unni""]"
41100470,tt6304046,5,nm1258686,director,\N,\N
41100471,tt6304046,6,nm1258777,writer,screenplay,\N
41100472,tt6304046,7,nm0733435,producer,producer,\N
41100473,tt6304046,8,nm1492711,composer,\N,\N
41100474,tt6304046,9,nm1257420,cinematographer,\N,\N
41422445,tt6450804,10,nm0251050,writer,story by,\N
41422446,tt6450804,1,nm0000157,actress,\N,"[""Sarah Connor""]"
41422447,tt6450804,2,nm0000216,actor,\N,"[""T-800"",""Carl""]"
41422448,tt6450804,3,nm4496875,actress,\N,"[""Grace""]"
41422449,tt6450804,4,nm0721376,actress,\N,"[""Dani Ramos""]"
41422450,tt6450804,5,nm1783265,director,\N,\N
41422451,tt6450804,6,nm0275286,writer,screenplay by,\N
41422452,tt6450804,7,nm1221634,writer,screenplay by,\N
41422453,tt6450804,8,nm0712753,writer,screenplay by,\N
41422454,tt6450804,9,nm0000116,writer,story by,\N
41470863,tt6470478,10,nm0327764,actor,\N,"[""Dr. Neil Melendez""]"
41470864,tt6470478,1,nm0383603,actor,\N,"[""Dr. Shaun Murphy""]"
41470865,tt6470478,2,nm0004991,actor,\N,"[""Dr. Marcus Andrews""]"
41470866,tt6470478,3,nm0771493,actor,\N,"[""Dr. Aaron Glassman""]"
41470867,tt6470478,4,nm0151668,actress,\N,"[""Dr. Audrey Lim""]"
41470868,tt6470478,5,nm0794914,writer,developed by,\N
41470869,tt6470478,6,nm4497454,actress,\N,"[""Lea Dilallo"",""Lea""]"
41470870,tt6470478,7,nm1463709,actress,\N,"[""Dr. Morgan Reznick""]"
41470871,tt6470478,8,nm0498449,actor,\N,"[""Dr. Alex Park""]"
41470872,tt6470478,9,nm3687902,actress,\N,"[""Dr. Claire Browne""]"
41666690,tt6548228,10,nm4535916,actress,\N,"[""Dr. Nadia Howlwadaag""]"
41666691,tt6548228,1,nm0803889,actor,\N,"[""The Kid""]"
41666692,tt6548228,2,nm2428245,actor,\N,"[""Henry Deaver""]"
41666693,tt6548228,3,nm0135221,actress,\N,"[""Annie Wilkes""]"
41666694,tt6548228,4,nm0001491,actress,\N,"[""Molly Strand""]"
41666695,tt6548228,5,nm2212280,writer,created by,\N
41666696,tt6548228,6,nm1933058,writer,created by,\N
41666697,tt6548228,7,nm0817027,actor,\N,"[""John 'Ace' Merrill""]"
41666698,tt6548228,8,nm5831542,actor,\N,"[""Abdi Howlwadaag""]"
41666699,tt6548228,9,nm3994408,actress,\N,"[""Jackie Torrance""]"
42190441,tt6768578,10,nm4461870,writer,collaborating writer,\N
42190442,tt6768578,1,nm7535164,actor,\N,"[""Marcello""]"
42190443,tt6768578,2,nm3034455,actor,\N,"[""Simoncino""]"
42190444,tt6768578,3,nm1288493,actress,\N,"[""Madre Simoncino""]"
42190445,tt6768578,4,nm2995860,actor,\N,"[""Franco""]"
42190446,tt6768578,5,nm0308520,director,\N,\N
42190447,tt6768578,6,nm0158323,writer,story,\N
42190448,tt6768578,7,nm0309979,writer,story,\N
42190449,tt6768578,8,nm3583024,writer,collaborating writer,\N
42190450,tt6768578,9,nm4462605,writer,collaborating writer,\N
42192043,tt6769280,10,nm0102740,editor,\N,\N
42192044,tt6769280,1,nm2633535,actor,\N,"[""Stillman""]"
42192045,tt6769280,2,nm3849842,actress,\N,"[""Debbie""]"
42192046,tt6769280,3,nm1711114,actor,\N,"[""Evan""]"
42192047,tt6769280,4,nm3816797,actor,\N,"[""Ryan""]"
42192048,tt6769280,5,nm1577772,director,\N,\N
42192049,tt6769280,6,nm1506448,producer,producer,\N
42192050,tt6769280,7,nm0722489,producer,producer,\N
42192051,tt6769280,8,nm0516908,composer,\N,\N
42192052,tt6769280,9,nm0312077,cinematographer,\N,\N
42342339,tt6842770,10,nm0881811,producer,producer,\N
42342340,tt6842770,1,nm1289434,actress,\N,"[""Rosemary""]"
42342341,tt6842770,2,nm1946193,actor,\N,"[""Anthony""]"
42342342,tt6842770,3,nm0358316,actor,\N,"[""Adam""]"
42342343,tt6842770,4,nm0000686,actor,\N,"[""Tony Reilly""]"
42342344,tt6842770,5,nm0788234,director,\N,\N
42342345,tt6842770,6,nm0106835,producer,producer,\N
42342346,tt6842770,7,nm0303010,producer,producer,\N
42342347,tt6842770,8,nm0375033,producer,producer,\N
42342348,tt6842770,9,nm0632017,producer,producer,\N
42742143,tt7018644,10,nm1782991,actress,\N,"[""Sky Forster""]"
42742144,tt7018644,1,nm2780578,actress,\N,"[""Zoey Johnson""]"
42742145,tt7018644,2,nm3630119,actor,\N,"[""Aaron Jackson""]"
42742146,tt7018644,3,nm2116006,actress,\N,"[""Ana Torres""]"
42742147,tt7018644,4,nm1354288,actress,\N,"[""Nomi Segal""]"
42742148,tt7018644,5,nm1244069,writer,created by,\N
42742149,tt7018644,6,nm0932831,writer,created by,\N
42742150,tt7018644,7,nm9235516,actor,\N,"[""Vivek Shah""]"
42742151,tt7018644,8,nm1352900,actress,\N,"[""Jazz Forster""]"
42742152,tt7018644,9,nm9259095,actor,\N,"[""Luca Hall""]"
42899035,tt7078658,10,nm0136904,producer,producer,\N
42899036,tt7078658,1,nm7708062,actor,\N,"[""Farmer Afrika""]"
42899037,tt7078658,2,nm0730428,actor,\N,"[""Josh""]"
42899038,tt7078658,3,nm8463983,actor,\N,"[""Moses""]"
42899039,tt7078658,4,nm0447695,actress,\N,"[""Kendra Glack""]"
42899040,tt7078658,5,nm0606439,director,\N,\N
42899041,tt7078658,6,nm1104036,writer,written by,\N
42899042,tt7078658,7,nm2366133,writer,additional material by,\N
42899043,tt7078658,8,nm0733988,writer,additional material by,\N
42899044,tt7078658,9,nm2096617,producer,producer,\N
43316930,tt7242816,10,nm0539137,actress,\N,"[""Maxine Pavich""]"
43316931,tt7242816,1,nm0344435,actor,\N,"[""Dr. Daniel Harrow""]"
43316932,tt7242816,2,nm0319696,actor,\N,"[""Dr. Lyle Fairley""]"
43316933,tt7242816,3,nm0960946,actor,\N,"[""Bryan Nichols""]"
43316934,tt7242816,4,nm8773157,actress,\N,"[""Fern Harrow""]"
43316935,tt7242816,5,nm2207641,writer,created by,\N
43316936,tt7242816,6,nm0569838,writer,created by,\N
43316937,tt7242816,7,nm1090865,actor,\N,"[""Callan Prowd""]"
43316938,tt7242816,8,nm2279579,actress,\N,"[""Dr. Grace Molyneux""]"
43316939,tt7242816,9,nm0680210,actress,\N,"[""Stephanie Tolson""]"
44075215,tt7545524,10,nm0238698,cinematographer,director of photography,\N
44075216,tt7545524,1,nm0000210,actress,\N,"[""Holly Burns""]"
44075217,tt7545524,2,nm2348627,actor,\N,"[""Ben Burns""]"
44075218,tt7545524,3,nm0005524,actor,\N,"[""Neal Beeby""]"
44075219,tt7545524,4,nm1105980,actress,\N,"[""Ivy Burns""]"
44075220,tt7545524,5,nm0373282,director,\N,\N
44075221,tt7545524,6,nm1749221,producer,producer,\N
44075222,tt7545524,7,nm3267061,producer,producer,\N
44075223,tt7545524,8,nm0800922,producer,producer,\N
44075224,tt7545524,9,nm0385467,composer,\N,\N
44104612,tt7557108,10,nm1576700,editor,\N,\N
44104613,tt7557108,1,nm6077056,actress,\N,"[""Maud""]"
44104614,tt7557108,2,nm3556036,actress,\N,"[""Nurse""]"
44104615,tt7557108,3,nm0000383,actress,\N,"[""Amanda""]"
44104616,tt7557108,4,nm0404648,actor,\N,"[""Richard""]"
44104617,tt7557108,5,nm3819217,director,\N,\N
44104618,tt7557108,6,nm1095938,producer,producer,\N
44104619,tt7557108,7,nm5064857,producer,producer,\N
44104620,tt7557108,8,nm8179488,composer,\N,\N
44104621,tt7557108,9,nm2777389,cinematographer,director of photography,\N
44182495,tt7589524,10,nm3467129,cinematographer,\N,\N
44182496,tt7589524,1,nm3130490,actress,\N,"[""Mimaroben""]"
44182497,tt7589524,2,nm5670271,actress,\N,"[""Isagel""]"
44182498,tt7589524,3,nm4523758,actor,\N,"[""Chefone""]"
44182499,tt7589524,4,nm0553785,actress,\N,"[""The Astronomer""]"
44182500,tt7589524,5,nm2445423,director,\N,\N
44182501,tt7589524,6,nm4420245,director,\N,\N
44182502,tt7589524,7,nm0554167,writer,poem,\N
44182503,tt7589524,8,nm2321850,producer,producer,\N
44182504,tt7589524,9,nm10391108,composer,\N,\N
44250419,tt7616148,10,nm1367927,composer,\N,\N
44250420,tt7616148,1,nm0915208,actress,\N,"[""Amy Edgar""]"
44250421,tt7616148,2,nm0818055,actress,\N,"[""Harriet Wilson""]"
44250422,tt7616148,3,nm5123156,actor,\N,"[""Luce Edgar""]"
44250423,tt7616148,4,nm0000619,actor,\N,"[""Peter Edgar""]"
44250424,tt7616148,5,nm1564809,director,\N,\N
44250425,tt7616148,6,nm6152442,writer,screenplay by,\N
44250426,tt7616148,7,nm3093997,producer,producer,\N
44250427,tt7616148,8,nm5197781,producer,producer,\N
44250428,tt7616148,9,nm0057856,composer,\N,\N
44489877,tt7703924,10,nm2228167,producer,producer,\N
44489878,tt7703924,1,nm2254074,actress,\N,"[""Arielle""]"
44489879,tt7703924,2,nm4889489,actor,\N,"[""Dean""]"
44489880,tt7703924,3,nm3232025,actress,\N,"[""Elle""]"
44489881,tt7703924,4,nm2104119,actor,\N,"[""Kyle""]"
44489882,tt7703924,5,nm2093933,director,\N,\N
44489883,tt7703924,6,nm0060885,producer,producer,\N
44489884,tt7703924,7,nm2248924,producer,producer,\N
44489885,tt7703924,8,nm3959928,producer,producer,\N
44489886,tt7703924,9,nm4290530,producer,producer,\N
45542383,tt8089526,10,nm5212440,writer,story editor,\N
45542384,tt8089526,1,nm1676221,actor,\N,"[""Jake Peralta""]"
45542385,tt8089526,2,nm3715867,actress,\N,"[""Rosa Diaz""]"
45542386,tt8089526,3,nm0187719,actor,\N,"[""Terry Jeffords""]"
45542387,tt8089526,4,nm0303073,actress,\N,"[""Amy Santiago""]"
45542388,tt8089526,5,nm0768957,director,\N,\N
45542389,tt8089526,6,nm0329634,writer,created by,\N
45542390,tt8089526,7,nm1321658,writer,created by,\N
45542391,tt8089526,8,nm1472469,writer,written by,\N
45542392,tt8089526,9,nm3194501,writer,executive story editor,\N
47148507,tt8663516,10,nm0334381,producer,producer,\N
47148508,tt8663516,1,nm0001513,actor,\N,"[""Henry Kaslan""]"
47148509,tt8663516,2,nm9354402,actor,\N,"[""Ben (Kid #1)""]"
47148510,tt8663516,3,nm4530746,actress,\N,"[""Mom""]"
47148511,tt8663516,4,nm2114724,actor,\N,"[""Dad""]"
47148512,tt8663516,5,nm2209002,director,\N,\N
47148513,tt8663516,6,nm4167257,writer,screenplay by,\N
47148514,tt8663516,7,nm0238841,writer,"based on ""Child's Play"" screenplay by",\N
47148515,tt8663516,8,nm0480843,writer,"based on ""Child's Play"" screenplay by",\N
47148516,tt8663516,9,nm0276169,writer,"based on ""Child's Play"" screenplay by",\N
48736213,tt9223870,10,nm3562832,actress,\N,"[""Hype""]"
48736214,tt9223870,1,nm2031358,actor,\N,"[""Keef Knight""]"
48736215,tt9223870,2,nm2981935,actor,\N,"[""Gunther""]"
48736216,tt9223870,3,nm5968385,actor,\N,"[""Clovis""]"
48736217,tt9223870,4,nm1356578,actor,\N,"[""Marker""]"
48736218,tt9223870,5,nm3468121,writer,based upon comix by,\N
48736219,tt9223870,6,nm1187871,writer,developed by,\N
48736220,tt9223870,7,nm3550886,actress,\N,"[""Ayana""]"
48736221,tt9223870,8,nm0570860,actress,\N,"[""Adrienne""]"
48736222,tt9223870,9,nm0305083,actress,\N,"[""Laura""]"
49313594,tt9418572,10,nm5526876,actress,\N,"[""Clara""]"
49313595,tt9418572,1,nm1009277,actor,\N,"[""Mike""]"
49313596,tt9418572,2,nm1128572,actress,\N,"[""Rio""]"
49313597,tt9418572,3,nm0462712,actor,\N,"[""Beau Bowman""]"
49313598,tt9418572,4,nm6095011,actor,\N,"[""Jacob""]"
49313599,tt9418572,5,nm2057975,writer,created by,\N
49313600,tt9418572,6,nm1004811,actress,\N,"[""Kay Bowman""]"
49313601,tt9418572,7,nm0000427,actress,\N,"[""Constance""]"
49313602,tt9418572,8,nm0000893,actor,\N,"[""Rudy""]"
49313603,tt9418572,9,nm5316223,actor,\N,"[""Brandon""]"
